央视IPV4,#genre#
云南卫视,http://125.210.152.21:9121/live/hzgq-ynwsgq-h264.m3u8
云南卫视,http://111.75.151.236:50085/newlive/live/hls/34/live.m3u8
云南卫视,http://www.yao87.com:4022/udp/239.76.254.60:9000
云南卫视,http://gzly.softether.net:6005/udp/239.252.219.185:5140
云南卫视,http://110.80.17.38:9901/tsfile/live/0119_1.m3u8?key=txiptv
云南卫视,http://dp.sxtv.top:88/live/bestv.php?id=ynws
云南卫视,http://124.128.73.58:9901/tsfile/live/0119_1.m3u8?key=txiptv
云南卫视,http://www.8700956.top:18888/rtp/239.81.1.042:4056
云南卫视,http://112.44.6.47:4022/udp/239.11.0.52:5140
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/chunks.m3u8
北京卫视,http://125.210.152.21:9121/live/hzgq-bjgqws-h264.m3u8
北京卫视,http://pve.czjimi.com:8808/rtp/238.1.78.162:7168
北京卫视,http://114.105.153.224:8888/udp/238.1.78.162:7168
北京卫视,http://123.154.30.3:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://60.174.40.117:9901/tsfile/live/1025_1.m3u8
北京卫视,http://61.136.67.238:50085/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://111.75.151.236:50085/newlive/live/hls/24/live.m3u8
北京卫视,http://www.yao87.com:4022/udp/239.76.253.184:9000
北京卫视,http://61.136.172.236:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://gzly.softether.net:6005/udp/239.252.219.206:5140
吉林卫视,http://125.210.152.21:9121/live/hzgq-jlwsgq-h264.m3u8
吉林卫视,http://pve.czjimi.com:8808/rtp/238.1.79.48:4496
吉林卫视,http://114.105.153.224:8888/udp/238.1.79.48:4496
吉林卫视,http://www.yao87.com:4022/udp/239.76.253.201:9000
吉林卫视,http://www.yao87.com:4022/udp/239.76.246.201:1234
吉林卫视,http://gzly.softether.net:6005/udp/239.252.220.188:5140
吉林卫视,http://117.9.171.150:8888/udp/225.1.2.26:5002
吉林卫视,http://27.217.213.217:18888/rtp/239.253.248.46:8000
吉林卫视,http://111.75.151.236:50085/newlive/live/hls/35/live.m3u8
吉林卫视,http://61.136.172.236:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://123.154.30.3:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://114.105.153.224:8888/udp/238.1.78.30:6168
四川卫视,http://pve.czjimi.com:8808/rtp/238.1.78.30:6168
四川卫视,http://111.75.151.236:50085/newlive/live/hls/43/live.m3u8
四川卫视,http://117.9.171.150:8888/udp/225.1.1.123:5002
四川卫视,http://110.80.17.38:9901/tsfile/live/0123_1.m3u8?key=txiptv
四川卫视,http://27.217.213.217:18888/rtp/239.253.248.50:8000
四川卫视,http://gzly.softether.net:6005/udp/239.252.220.93:5140
四川卫视,http://ipys.2288.org:8889/udp/228.1.1.36:6036$湖南联通组播
四川卫视,http://www.yao87.com:4022/udp/239.76.246.91:1234
大湾区卫视,http://php.jdshipin.com:8880/chudian.php?id=nfws
天津卫视,http://125.210.152.21:9121/live/hzgq-tjwsgq-h264.m3u8
天津卫视,http://123.154.30.3:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://114.105.153.224:8888/udp/238.1.78.20:6088
天津卫视,http://pve.czjimi.com:8808/rtp/238.1.78.20:6088
天津卫视,http://www.yao87.com:4022/udp/239.76.246.185:1234
天津卫视,http://110.80.17.38:9901/tsfile/live/0135_1.m3u8?key=txiptv
天津卫视,http://111.75.151.236:50085/newlive/live/hls/28/live.m3u8
天津卫视,http://www.yao87.com:4022/udp/239.76.253.185:9000
天津卫视,http://gzly.softether.net:6005/udp/239.252.219.187:5140
天津卫视,http://27.217.213.217:18888/rtp/239.253.248.89:8000
宁夏卫视,http://113.12.72.152:9901/tsfile/live/1038_1.m3u8?key=txiptv
宁夏卫视,https://epg.pw/stream/cc16a0fe49219a8e892e4ac0a89d626d09f0c5af7cd94198648427aca9719943.m3u8
安徽卫视,http://125.210.152.21:9121/live/hzgq-ahwsgq-h264.m3u8
安徽卫视,http://220.180.229.250:9901/tsfile/live/0130_1.m3u8?key=txiptv
安徽卫视,http://pve.czjimi.com:8808/rtp/238.1.78.150:7072
安徽卫视,http://114.105.153.224:8888/udp/238.1.79.27:4328
安徽卫视,http://114.105.153.224:8888/udp/238.1.78.150:7072
安徽卫视,http://111.74.155.231:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://pve.czjimi.com:8808/rtp/238.1.79.27:4328
安徽卫视,http://111.75.151.236:50085/newlive/live/hls/29/live.m3u8
安徽卫视,http://www.yao87.com:4022/udp/239.76.245.196:1234
安徽卫视,http://117.9.171.150:8888/udp/225.1.1.127:5002
山东卫视,http://125.210.152.21:9121/live/hzgq-sdwsgq-h264.m3u8
山东卫视,http://123.154.30.3:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://pve.czjimi.com:8808/rtp/238.1.78.169:7224
山东卫视,http://114.105.153.224:8888/udp/238.1.78.169:7224
山东卫视,http://111.74.155.231:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://110.80.17.38:9901/tsfile/live/0131_1.m3u8?key=txiptv
山东卫视,http://gzly.softether.net:6005/udp/239.252.219.228:5140
山东卫视,http://www.liruixiang.cc:9000/rtp/239.3.1.209:8052
山东卫视,http://27.217.213.217:18888/rtp/239.253.248.78:8000
山东卫视,http://111.75.151.236:50085/newlive/live/hls/31/live.m3u8
广东卫视,http://125.210.152.21:9121/live/hzgq-gdwsgq-h264.m3u8
广东卫视,http://pve.czjimi.com:8808/rtp/238.1.78.161:7160
广东卫视,http://114.105.153.224:8888/udp/238.1.78.161:7160
广东卫视,http://www.yao87.com:4022/udp/239.76.245.189:1234
广东卫视,http://60.174.40.117:9901/tsfile/live/1037_1.m3u8
广东卫视,http://110.80.17.38:9901/tsfile/live/0125_1.m3u8?key=txiptv
广东卫视,http://27.217.213.217:18888/rtp/239.253.248.90:8000
广东卫视,http://www.yao87.com:4022/udp/239.76.252.189:9000
广东卫视,http://117.9.171.150:8888/udp/225.1.1.116:5002
广东卫视,http://61.136.67.238:50085/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://111.75.151.236:50085/newlive/live/hls/37/live.m3u8
广西卫视,http://27.217.213.217:18888/rtp/239.253.248.40:8000
广西卫视,http://61.136.67.238:50085/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://117.9.171.150:8888/udp/225.1.2.81:5002
广西卫视,http://110.80.17.38:9901/tsfile/live/0113_1.m3u8?key=txiptv
广西卫视,http://www.yao87.com:4022/udp/239.76.254.54:9000
广西卫视,http://gzly.softether.net:6005/udp/239.252.219.183:5140
广西卫视,http://ddns.cyruslee.top:8888/udp/239.77.0.139:5146
广西卫视,http://pwd.unnas.top:4000/rtp/239.253.92.76:8043$河北联通组播
广西卫视,http://123.163.114.5:85/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://113.12.72.152:9901/tsfile/live/1036_1.m3u8
新疆卫视,http://106.124.91.222:9901/tsfile/live/21212_1.m3u8
新疆卫视,http://ahz1.e3.luyouxia.net:10115/290/2235062.m3u8
新疆卫视,http://120.79.4.185/md0418.php?id=xjws
江苏卫视,http://125.210.152.21:9121/live/hzgq-jswsgq-h264.m3u8
江苏卫视,http://111.75.151.236:50085/newlive/live/hls/22/live.m3u8
江苏卫视,http://pve.czjimi.com:8808/rtp/238.1.78.165:7192
江苏卫视,http://114.105.153.224:8888/udp/238.1.78.165:7192
江苏卫视,http://117.9.171.150:8888/udp/225.1.1.126:5002
江苏卫视,http://110.80.17.38:9901/tsfile/live/0127_1.m3u8?key=txiptv
江苏卫视,http://www.yao87.com:4022/udp/239.76.246.181:1234
江苏卫视,http://gzly.softether.net:6005/udp/239.252.219.214:5140
江苏卫视,http://61.136.67.238:50085/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://www.liruixiang.cc:9000/udp/239.3.1.135:8028
江西卫视,http://125.210.152.21:9121/live/hzgq-jxwsgq-h264.m3u8
江西卫视,http://123.154.30.3:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://pve.czjimi.com:8808/rtp/238.1.78.26:6136
江西卫视,http://114.105.153.224:8888/udp/238.1.78.26:6136
江西卫视,http://111.74.155.231:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://117.9.171.150:8888/udp/225.1.2.29:5002
江西卫视,http://27.217.213.217:18888/rtp/239.253.248.47:8000
江西卫视,http://gzly.softether.net:6005/udp/239.252.220.63:5140
江西卫视,http://nas.8211321.com:5555/rtp/239.61.2.182:9080
江西卫视,http://www.liruixiang.cc:9000/rtp/239.3.1.123:8164
河北卫视,http://125.210.152.21:9121/live/hzgq-hbwsgq1-h264.m3u8
河北卫视,http://123.154.30.3:9901/tsfile/live/0111_2.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://pve.czjimi.com:8808/rtp/238.1.78.245:7832
河北卫视,http://114.105.153.224:8888/udp/238.1.78.245:7832
河北卫视,http://www.yao87.com:4022/udp/239.76.252.199:9000
河北卫视,http://gzly.softether.net:6005/udp/239.252.220.154:5140
河北卫视,http://www.liruixiang.cc:9000/udp/239.3.1.148:8072
河北卫视,http://www.yao87.com:4022/udp/239.76.245.199:1234
河北卫视,http://117.9.171.150:8888/udp/225.1.2.27:5002
河北卫视,http://61.136.67.238:50085/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://125.210.152.21:9121/live/hzgq-henanwsgq-h264.m3u8
河南卫视,http://123.154.30.3:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://114.105.153.224:8888/udp/238.1.79.65:4632
河南卫视,http://pve.czjimi.com:8808/rtp/238.1.79.65:4632
河南卫视,http://117.9.171.150:8888/udp/225.1.2.61:5002
河南卫视,http://www.yao87.com:4022/udp/239.76.246.202:1234
河南卫视,http://gzly.softether.net:6005/udp/239.252.220.189:5140
河南卫视,http://27.217.213.217:18888/rtp/239.253.248.44:8000
河南卫视,http://111.75.151.236:50085/newlive/live/hls/39/live.m3u8
河南卫视,http://www.yao87.com:4022/udp/239.76.253.202:9000
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江卫视,http://125.210.152.21:9121/live/hzgq-zjwsgq-h264.m3u8
浙江卫视,http://114.105.153.224:8888/udp/238.1.78.164:7184
浙江卫视,http://pve.czjimi.com:8808/rtp/238.1.78.164:7184
浙江卫视,http://117.9.171.150:8888/udp/225.1.1.112:5002
浙江卫视,http://61.136.172.236:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://110.80.17.38:9901/tsfile/live/0124_1.m3u8?key=txiptv
浙江卫视,http://www.liruixiang.cc:9000/rtp/239.3.1.137:8036
浙江卫视,http://61.136.67.238:50085/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://111.74.155.231:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=0&authid=0
海南卫视,http://114.105.153.224:8888/udp/238.1.79.49:4504
海南卫视,http://111.75.151.236:50085/newlive/live/hls/42/live.m3u8
海南卫视,http://pve.czjimi.com:8808/rtp/238.1.79.49:4504
海南卫视,http://gzly.softether.net:6005/udp/239.252.219.178:5140
海南卫视,http://117.9.171.150:8888/udp/225.1.2.82:5002
海南卫视,http://www.yao87.com:4022/udp/239.76.246.203:1234
海南卫视,http://www.yao87.com:4022/udp/239.76.253.203:9000
海南卫视,http://pwd.unnas.top:4000/rtp/239.253.93.155:6323$河北联通组播
海南卫视,http://ddns.cyruslee.top:8888/udp/239.253.43.35:5146
海南卫视,http://1.24.190.98:10080/hls/99/index.m3u8
深圳卫视,http://125.210.152.21:9121/live/hzgq-szwsgq-h264.m3u8
深圳卫视,http://pve.czjimi.com:8808/rtp/238.1.78.156:7120
深圳卫视,http://114.105.153.224:8888/udp/238.1.78.156:7120
深圳卫视,http://111.74.155.231:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://60.174.40.117:9901/tsfile/live/1038_1.m3u8
深圳卫视,http://111.75.151.236:50085/newlive/live/hls/26/live.m3u8
深圳卫视,http://117.9.171.150:8888/udp/225.1.1.117:5002
深圳卫视,http://www.liruixiang.cc:9000/udp/239.3.1.134:8020
深圳卫视,http://115.149.139.141:10001/tsfile/live/1032_1.m3u8
深圳卫视,http://27.217.213.217:18888/rtp/239.253.248.91:8000
湖北卫视,http://125.210.152.21:9121/live/hzgq-hbwsgq-h264.m3u8
湖北卫视,http://pve.czjimi.com:8808/rtp/238.1.78.168:7216
湖北卫视,http://111.75.151.236:50085/newlive/live/hls/27/live.m3u8
湖北卫视,http://114.105.153.224:8888/udp/238.1.78.168:7216
湖北卫视,http://111.74.155.231:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://123.154.30.3:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://110.80.17.38:9901/tsfile/live/0132_1.m3u8?key=txiptv
湖北卫视,http://www.liruixiang.cc:9000/udp/239.3.1.138:8044
湖北卫视,http://117.9.171.150:8888/udp/225.1.1.147:5002
湖北卫视,http://www.liruixiang.cc:9000/rtp/239.3.1.138:8044
湖南卫视,http://125.210.152.21:9121/live/hzgq-hnwsgq-h264.m3u8
湖南卫视,http://pve.czjimi.com:8808/rtp/238.1.78.160:7152
湖南卫视,http://114.105.153.224:8888/udp/238.1.78.160:7152
湖南卫视,http://60.174.40.117:9901/tsfile/live/1030_1.m3u8
湖南卫视,http://111.75.151.236:50085/newlive/live/hls/21/live.m3u8
湖南卫视,http://111.74.155.231:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://117.9.171.150:8888/udp/225.1.1.114:5002
湖南卫视,http://gzly.softether.net:6005/udp/239.252.219.201:5140
湖南卫视,http://www.yao87.com:4022/udp/239.76.253.100:9000
湖南卫视,http://111.75.151.236:50085/newlive/live/hls/20/live.m3u8
湖南卫视FHD20M,http://www.yao87.com:4022/udp/239.76.246.100:1234
甘肃卫视,http://pve.czjimi.com:8808/rtp/238.1.79.36:4400
甘肃卫视,http://114.105.153.224:8888/udp/238.1.79.36:4400
甘肃卫视,http://110.80.17.38:9901/tsfile/live/0141_1.m3u8?key=txiptv
甘肃卫视,http://www.yao87.com:4022/udp/239.76.246.94:1234
甘肃卫视,http://www.yao87.com:4022/udp/239.76.253.94:9000
甘肃卫视,http://121.19.134.140:808/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://gzly.softether.net:6005/udp/239.252.219.140:5140
甘肃卫视,http://111.225.115.142:808/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://ddns.cyruslee.top:8888/udp/239.77.0.189:5146
甘肃卫视,http://dp.sxtv.top:88/live/bestv.php?id=gsws
贵州卫视,http://pve.czjimi.com:8808/rtp/238.1.78.244:7824
贵州卫视,http://114.105.153.224:8888/udp/238.1.78.244:7824
贵州卫视,http://111.75.151.236:50085/newlive/live/hls/45/live.m3u8
贵州卫视,http://www.liruixiang.cc:9000/udp/239.3.1.149:8076
贵州卫视,http://www.yao87.com:4022/udp/239.76.252.198:9000
贵州卫视,http://117.9.171.150:8888/udp/225.1.2.28:5002
贵州卫视,http://www.yao87.com:4022/udp/239.76.245.198:1234
贵州卫视,http://27.217.213.217:18888/rtp/239.253.248.113:8000
贵州卫视,http://www.liruixiang.cc:9000/rtp/239.3.1.149:8076
贵州卫视,http://hbyxmlg.picp.io:8088/tsfile/live/0120_1.m3u8
辽宁卫视,http://125.210.152.21:9121/live/hzgq-lnwsgq-h264.m3u8
辽宁卫视,http://221.226.4.10:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://111.75.151.236:50085/newlive/live/hls/30/live.m3u8
辽宁卫视,http://pve.czjimi.com:8808/rtp/238.1.78.21:6096
辽宁卫视,http://114.105.153.224:8888/udp/238.1.78.21:6096
辽宁卫视,http://117.9.171.150:8888/udp/225.1.1.154:5002
辽宁卫视,http://www.yao87.com:4022/udp/239.76.245.197:1234
辽宁卫视,http://www.liruixiang.cc:9000/rtp/239.3.1.210:8056
辽宁卫视,http://27.217.213.217:18888/rtp/239.253.248.92:8000
辽宁卫视,http://113.57.109.36:9901/tsfile/live/0121_1.m3u8
重庆卫视,http://125.210.152.21:9121/live/hzgq-cqwsgq-h264.m3u8
重庆卫视,http://123.154.30.3:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://58.220.219.14:9901/tsfile/live/0142_1.m3u8?key=txiptv
重庆卫视,http://pve.czjimi.com:8808/rtp/238.1.78.31:6176
重庆卫视,http://114.105.153.224:8888/udp/238.1.78.31:6176
重庆卫视,http://111.75.151.236:50085/newlive/live/hls/40/live.m3u8
重庆卫视,http://117.9.171.150:8888/udp/225.1.1.155:5002
重庆卫视,http://110.80.17.38:9901/tsfile/live/0142_1.m3u8?key=txiptv
重庆卫视,http://61.136.172.236:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://www.yao87.com:4022/udp/239.76.253.92:9000
青海卫视,http://stream.qhbtv.com/qhws/playlist.m3u8#http://stream.qhbtv.com/qhws/sd/live.m3u8
青海卫视,http://110.80.17.38:9901/tsfile/live/0140_1.m3u8?key=txiptv
青海卫视,http://www.yao87.com:4022/udp/239.76.254.132:9000
青海卫视,http://113.12.72.152:9901/tsfile/live/1037_1.m3u8?key=txiptv
青海卫视,http://124.128.73.58:9901/tsfile/live/0140_1.m3u8?key=txiptv
青海卫视,http://stream.qhbtv.com/qhws/playlist.m3u8
青海卫视,http://222.240.82.92:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://36.248.137.69:60033/tsfile/live/0140_1.m3u8?key=txiptv
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=63cf437e1591689484
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=f35a89681647856030$延边广电
青海卫视.备用.,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=1da074361609506578
黑龙江卫视,http://125.210.152.21:9121/live/hzgq-hljwsgq-h264.m3u8
黑龙江卫视,http://60.12.183.46:9901/tsfile/live/1001_1.m3u8
黑龙江卫视,http://58.220.219.14:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://123.154.30.3:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://pve.czjimi.com:8808/rtp/238.1.78.159:7144
黑龙江卫视,http://114.105.153.224:8888/udp/238.1.78.159:7144
黑龙江卫视,http://111.75.151.236:50085/newlive/live/hls/32/live.m3u8
黑龙江卫视,http://111.74.155.231:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://gzly.softether.net:6005/udp/239.252.219.211:5140
黑龙江卫视,http://117.9.171.150:8888/udp/225.1.1.115:5002
安徽台IPV4,#genre#
东至新闻,http://www.191919.xyz:8888/udp/238.1.79.13:4216
东至新闻,http://114.105.153.224:8888/udp/238.1.79.13:4216
东至综合频道,http://pve.czjimi.com:8808/rtp/238.1.79.13:4216
临泉新闻,http://www.191919.xyz:8888/udp/238.1.78.29:6160
临泉新闻,http://114.105.153.224:8888/udp/238.1.78.29:6160
临泉新闻,http://pve.czjimi.com:8808/rtp/238.1.78.29:6160
临泉新闻频道,http://pve.czjimi.com:8808/rtp/238.1.78.29:6160
义安电视台,http://114.105.153.224:8888/udp/238.1.78.211:7560
亳州农村,http://www.191919.xyz:8888/udp/238.1.78.129:6904
亳州农村,http://pve.czjimi.com:8808/rtp/238.1.78.129:6904
亳州农村,http://114.105.153.224:8888/udp/238.1.78.129:6904
亳州农村频道,http://pve.czjimi.com:8808/rtp/238.1.78.129:6904
亳州综合,http://www.191919.xyz:8888/udp/238.1.78.128:6896
亳州综合,http://pve.czjimi.com:8808/rtp/238.1.78.128:6896
亳州综合,http://114.105.153.224:8888/udp/238.1.78.128:6896
亳州综合频道,http://pve.czjimi.com:8808/rtp/238.1.78.128:6896
全椒综合,http://114.105.153.224:8888/udp/238.1.78.203:7496
全椒综合,http://pve.czjimi.com:8808/rtp/238.1.78.203:7496
全椒综合,http://www.191919.xyz:8888/udp/238.1.78.203:7496
全椒综合频道,http://pve.czjimi.com:8808/rtp/238.1.78.203:7496
六安公共,http://www.191919.xyz:8888/udp/238.1.78.145:7032
六安公共,http://114.105.153.224:8888/udp/238.1.78.145:7032
六安公共,http://pve.czjimi.com:8808/rtp/238.1.78.145:7032
六安公共频道,http://pve.czjimi.com:8808/rtp/238.1.78.145:7032
六安综合,http://pve.czjimi.com:8808/rtp/238.1.78.144:7024
六安综合频道,http://pve.czjimi.com:8808/rtp/238.1.78.144:7024
凤阳新闻,http://www.191919.xyz:8888/udp/238.1.78.207:7528
凤阳新闻,http://114.105.153.224:8888/udp/238.1.78.207:7528
凤阳新闻,http://pve.czjimi.com:8808/rtp/238.1.78.207:7528
凤阳新闻频道,http://pve.czjimi.com:8808/rtp/238.1.78.207:7528
南陵新闻,http://www.191919.xyz:8888/udp/238.1.78.189:7384
南陵新闻,http://114.105.153.224:8888/udp/238.1.78.189:7384
南陵新闻,http://pve.czjimi.com:8808/rtp/238.1.78.189:7384
南陵新闻综合,http://pve.czjimi.com:8808/rtp/238.1.78.189:7384
合肥新闻,http://www.191919.xyz:8888/udp/238.1.78.111:6760
合肥新闻,http://pve.czjimi.com:8808/rtp/238.1.78.111:6760
合肥新闻,http://114.105.153.224:8888/udp/238.1.78.111:6760
合肥新闻频道,http://pve.czjimi.com:8808/rtp/238.1.78.111:6760
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8
固镇新闻频道,http://www.guzhenm.com:7001/hls/hd-live.m3u8
大太平洋,http://hls.cntv.kcdnvip.com/asp/hls/4000/0303000a/3/default/2d7f4eeaed2e4ad080bcf324eb21bc0d/4000.m3u8
太湖新闻,http://www.191919.xyz:8888/udp/238.1.79.12:4208
太湖新闻,http://pve.czjimi.com:8808/rtp/238.1.79.12:4208
太湖新闻,http://114.105.153.224:8888/udp/238.1.79.12:4208
太湖新闻综合,http://pve.czjimi.com:8808/rtp/238.1.79.12:4208
安徽人物频道,http://pve.czjimi.com:8808/rtp/238.1.79.45:4472
安徽公共,http://www.191919.xyz:8888/udp/238.1.79.43:4456
安徽公共,http://www.191919.xyz:8888/rtp/238.1.79.43:4456
安徽公共,http://pve.czjimi.com:8808/rtp/238.1.79.43:4456
安徽公共,http://114.105.153.224:8888/udp/238.1.79.43:4456
安徽公共频道,http://pve.czjimi.com:8808/rtp/238.1.79.43:4456
安徽农业科教,http://pve.czjimi.com:8808/rtp/238.1.79.40:4432
安徽卫视,http://123.154.30.3:9901/tsfile/live/0130_2.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://pve.czjimi.com:8808/rtp/238.1.78.150:7072
安徽卫视,http://pve.czjimi.com:8808/rtp/238.1.79.27:4328
